PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, BARA
Station name, Barahona        
Begin Date, 2011-01-01
End Date, 2019-08-02
Release Date, 2019-08-03
Source file, BARA.cwu.nam08.pos
Offset from source file, 7.61 mm North, 34.06 mm East, 14.96 mm Vertical
Reference position, 18.2086986660 North Latitude, -71.0982274115 East Longitude, 6.74862 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2016-02-28,16.54, 89.04, 20.91, 1.64, 1.75, 7.73, suppf,
2016-02-29,17.79, 90.51, 24.39, 1.65, 1.76, 7.78, suppf,
2016-03-01,16.60, 90.44, 20.88, 1.64, 1.77, 7.71, suppf,
2016-03-02,16.96, 89.61, 22.57, 1.61, 1.75, 7.69, suppf,
2016-03-03,15.79, 87.96, 20.77, 1.64, 1.74, 7.85, suppf,
2016-03-04,15.16, 89.08, 18.15, 1.65, 1.75, 7.86, suppf,
2016-03-05,16.73, 89.80, 13.10, 1.64, 1.75, 7.72, suppf,
2016-03-06,17.77, 86.16, 24.02, 1.62, 1.81, 7.77, suppf,
2016-03-07,17.16, 88.59, 17.79, 1.6, 1.74, 7.6, suppf,
2016-03-08,16.50, 88.68, 26.32, 1.67, 1.9, 8.09, suppf,
2016-03-09,17.71, 87.41, 23.43, 1.65, 1.74, 7.85, suppf,
2016-03-10,16.52, 87.87, 18.87, 1.64, 1.79, 7.7, suppf,
2016-03-11,16.45, 89.12, 24.22, 1.61, 1.73, 7.62, suppf,
2016-03-12,16.27, 89.17, 22.33, 1.62, 1.79, 7.7, suppf,
2016-03-13,16.11, 87.89, 19.33, 1.6, 1.75, 7.61, suppf,
2016-03-14,17.27, 87.56, 18.78, 1.66, 1.76, 7.93, suppf,
2016-03-15,15.55, 87.88, 21.72, 1.65, 1.75, 7.83, suppf,
2016-03-16,15.18, 87.61, 23.98, 1.67, 1.75, 7.93, suppf,
2016-03-17,16.75, 89.54, 18.30, 1.87, 2.08, 8.89, suppf,
2016-03-18,17.71, 88.10, 22.77, 1.74, 1.9, 8.29, suppf,
2016-03-19,14.53, 90.43, 20.67, 1.62, 1.82, 7.74, suppf,
2016-03-20,17.11, 88.74, 22.30, 1.61, 1.68, 7.52, suppf,
2016-03-21,14.64, 87.70, 22.12, 2.27, 2.67, 10.75, suppf,
2016-03-22,16.63, 89.34, 26.37, 1.64, 1.69, 7.74, suppf,
2016-03-23,17.44, 87.95, 18.88, 1.61, 1.71, 7.68, suppf,
2016-03-24,15.49, 85.92, 28.79, 1.67, 1.75, 7.65, suppf,
2016-03-25,14.61, 89.36, 25.89, 1.6, 1.68, 7.5, suppf,
2016-03-26,12.63, 87.35, 38.95, 1.64, 1.7, 7.61, suppf,
2016-03-27,13.69, 89.73, 16.05, 1.6, 1.68, 7.51, suppf,
2016-03-28,15.67, 88.68, 28.82, 1.61, 1.74, 7.61, suppf,
2016-03-29,14.82, 89.93, 19.53, 1.63, 1.74, 7.6, suppf,
2016-03-30,13.89, 88.13, 26.84, 1.64, 1.76, 7.69, suppf,
2016-03-31,16.36, 90.21, 25.67, 1.65, 1.75, 7.8, suppf,
2016-04-01,14.33, 90.56, 15.40, 1.62, 1.7, 7.56, suppf,
2016-04-02,15.63, 88.23, 24.47, 1.65, 1.72, 7.71, suppf,
2016-04-03,14.16, 90.92, 28.93, 1.6, 1.68, 7.47, suppf,
2016-04-04,15.76, 90.86, 25.43, 1.61, 1.69, 7.51, suppf,
2016-04-05,13.16, 89.51, 19.20, 1.63, 1.79, 7.64, suppf,
2016-04-06,16.39, 88.85, 31.73, 1.66, 1.78, 7.76, suppf,
2016-04-07,16.07, 92.22, 33.08, 1.6, 1.69, 7.48, suppf,
2016-04-08,15.08, 90.89, 19.44, 1.58, 1.67, 7.37, suppf,
2016-04-09,14.18, 90.51, 29.53, 1.59, 1.68, 7.45, suppf,
2016-04-10,16.04, 88.40, 29.71, 1.66, 1.94, 8.01, suppf,
2016-04-11,15.23, 91.90, 21.01, 1.61, 1.72, 7.61, suppf,
2016-04-12,14.55, 90.95, 22.31, 1.59, 1.7, 7.53, suppf,
2016-04-13,13.08, 91.19, 26.09, 1.59, 1.7, 7.5, suppf,
2016-04-14,15.82, 88.67, 22.45, 1.59, 1.69, 7.57, suppf,
2016-04-15,15.35, 88.84, 30.62, 1.6, 1.73, 7.62, suppf,
2016-04-16,15.89, 90.60, 36.05, 1.63, 1.84, 7.83, suppf,
2016-04-17,15.79, 91.54, 22.20, 1.62, 1.75, 7.7, suppf,
2016-04-18,15.41, 91.49, 24.09, 1.66, 1.76, 7.77, suppf,
2016-04-19,15.08, 93.70, 37.18, 1.62, 1.84, 7.79, suppf,
2016-04-20,14.43, 91.10, 25.92, 1.66, 1.79, 7.82, suppf,
2016-04-21,18.00, 91.55, 29.53, 1.59, 1.7, 7.54, suppf,
2016-04-22,16.01, 90.81, 20.77, 1.59, 1.7, 7.5, suppf,
2016-04-23,16.64, 88.04, 24.90, 1.59, 1.71, 7.56, suppf,
2016-04-24,19.56, 94.72, 33.16, 1.61, 1.76, 7.68, suppf,
2016-04-25,19.33, 90.54, 28.41, 1.67, 1.82, 7.94, suppf,
2016-04-26,16.92, 89.74, 33.82, 1.62, 1.75, 7.85, suppf,
2016-04-27,15.35, 90.58, 25.41, 1.59, 1.73, 7.54, suppf,
2016-04-28,17.05, 88.09, 31.85, 1.74, 1.97, 8.09, suppf,
2016-04-29,13.93, 91.44, 19.32, 1.73, 1.99, 8.23, suppf,
2016-04-30,19.87, 90.68, 31.90, 1.68, 1.95, 8.17, suppf,
2016-05-01,18.69, 93.78, 23.17, 1.65, 1.74, 7.7, suppf,
2016-05-02,16.14, 89.67, 20.79, 1.64, 1.82, 7.8, suppf,
2016-05-03,16.51, 95.12, 10.66, 1.69, 1.9, 7.92, suppf,
2016-05-04,16.72, 93.41, 19.10, 1.72, 1.87, 8.12, suppf,
2016-05-05,14.67, 94.85, 14.34, 1.79, 2.07, 8.73, suppf,
2016-05-06,19.10, 88.47, 30.91, 1.9, 2.02, 8.68, suppf,
2016-05-07,21.92, 94.32, 44.60, 1.71, 1.87, 8.08, suppf,
2016-05-08,15.14, 93.87, 34.97, 1.64, 1.78, 7.94, suppf,
2016-05-09,17.87, 92.49, 29.16, 1.65, 1.81, 7.72, suppf,
2016-05-10,16.15, 91.53, 17.14, 1.61, 1.79, 7.68, suppf,
2016-05-11,16.49, 92.25, 25.84, 1.61, 1.76, 7.68, suppf,
2016-05-12,15.40, 93.32, 14.96, 1.59, 1.74, 7.5, suppf,
2016-05-13,14.65, 92.07, 18.66, 1.6, 1.74, 7.55, suppf,
2016-05-14,17.18, 92.06, 24.42, 1.62, 1.75, 7.62, suppf,
2016-05-15,18.82, 91.87, 24.31, 1.62, 1.76, 7.62, suppf,
2016-05-16,16.10, 91.49, 17.77, 1.6, 1.74, 7.5, suppf,
2016-05-17,16.26, 89.19, 20.84, 1.63, 1.77, 7.74, suppf,
2016-05-18,15.73, 91.11, 20.74, 1.59, 1.74, 7.55, suppf,
2016-05-19,15.88, 91.46, 13.85, 1.67, 1.84, 7.74, suppf,
2016-05-20,17.85, 90.37, 24.49, 1.65, 1.8, 7.78, suppf,
2016-05-21,16.98, 94.22, 15.96, 1.67, 1.88, 7.83, suppf,
2016-05-22,15.13, 91.83, 9.95, 1.97, 2.27, 9.27, suppf,
2016-05-23,18.00, 92.09, 13.73, 1.66, 1.81, 7.94, suppf,
2016-05-24,16.67, 92.86, 4.45, 1.78, 1.94, 8.47, suppf,
2016-05-25,17.35, 91.16, 25.84, 1.59, 1.73, 7.54, suppf,
2016-05-26,18.57, 92.77, 22.25, 1.73, 1.97, 8.35, suppf,
2016-05-27,19.00, 91.80, 30.54, 1.63, 1.81, 7.68, suppf,
2016-05-28,16.47, 90.44, 22.99, 1.66, 1.76, 7.92, suppf,
2016-05-29,17.31, 93.86, 25.34, 1.93, 2.26, 9.41, suppf,
2016-05-30,17.33, 92.44, 21.36, 1.69, 1.9, 8.03, suppf,
2016-05-31,15.91, 95.59, 27.46, 1.66, 1.81, 7.72, suppf,
2016-06-01,17.58, 93.37, 20.39, 1.68, 1.85, 7.81, suppf,
2016-06-02,19.22, 93.40, 16.75, 1.64, 1.8, 7.73, suppf,
2016-06-03,17.36, 91.56, 17.56, 1.79, 1.91, 8.81, suppf,
2016-06-04,18.45, 93.02, 26.74, 1.64, 1.77, 7.7, suppf,
2016-06-05,18.70, 93.23, 23.06, 1.64, 1.77, 7.84, suppf,
2016-06-06,19.52, 93.09, 19.45, 1.64, 1.77, 7.84, suppf,
2016-06-07,19.58, 89.77, 30.12, 1.66, 1.87, 7.99, suppf,
2016-06-08,19.75, 94.77, 24.92, 1.71, 1.84, 8.2, suppf,
2016-06-09,17.83, 92.97, 25.11, 1.71, 1.91, 8.08, suppf,
2016-06-10,18.02, 92.72, 17.89, 1.62, 1.75, 7.7, suppf,
2016-06-11,18.54, 92.32, 24.05, 1.6, 1.73, 7.55, suppf,
2016-06-12,20.77, 96.84, 15.80, 1.69, 1.91, 8.15, suppf,
2016-06-13,20.30, 93.42, 30.13, 1.64, 1.79, 7.84, suppf,
2016-06-14,16.67, 94.15, 15.17, 1.7, 1.84, 8.07, suppf,
2016-06-15,17.89, 92.97, 21.61, 1.66, 1.83, 7.89, suppf,
2016-06-16,18.71, 93.54, 27.18, 1.63, 1.77, 7.68, suppf,
2016-06-17,20.01, 94.86, 20.27, 1.59, 1.73, 7.55, suppf,
2016-06-18,16.05, 91.37, 17.00, 1.67, 1.86, 7.82, suppf,
2016-06-19,18.64, 94.13, 18.76, 1.66, 1.85, 7.8, suppf,
2016-06-20,17.17, 93.45, 29.12, 1.61, 1.74, 7.55, suppf,
2016-06-21,17.00, 91.87, 25.89, 1.62, 1.82, 7.8, suppf,
2016-06-22,20.68, 91.11, 30.00, 1.6, 1.73, 7.6, suppf,
2016-06-23,18.18, 95.55, 16.38, 1.66, 1.86, 7.91, suppf,
2016-06-24,18.61, 94.10, 22.35, 1.65, 1.84, 7.86, suppf,
2016-06-25,18.34, 92.85, 28.19, 1.6, 1.75, 7.6, suppf,
2016-06-26,18.27, 92.06, 19.66, 1.9, 2.33, 8.93, suppf,
2016-06-27,16.65, 96.91, 26.38, 1.61, 1.79, 7.71, suppf,
2016-06-28,19.93, 91.64, 33.60, 1.63, 1.76, 7.71, suppf,
2016-06-29,20.33, 94.84, 32.18, 1.66, 1.81, 7.87, suppf,
2016-06-30,18.92, 91.32, 28.04, 1.68, 1.83, 8.12, suppf,
2016-07-01,19.69, 95.70, 25.44, 1.62, 1.75, 7.66, suppf,
2016-07-02,16.69, 92.17, 24.39, 1.66, 1.76, 7.87, suppf,
2016-07-03,22.07, 95.45, 23.92, 1.63, 1.8, 7.77, suppf,
2016-07-04,17.62, 94.49, 26.62, 1.6, 1.79, 7.61, suppf,
2016-07-05,17.61, 90.99, 26.53, 1.66, 1.92, 7.99, suppf,
2016-07-06,17.18, 93.49, 9.12, 1.6, 1.75, 7.62, suppf,
2016-07-07,18.74, 94.03, 16.62, 1.62, 1.78, 7.64, suppf,
2016-07-08,16.35, 96.14, 22.07, 1.62, 1.8, 7.68, suppf,
2016-07-09,16.39, 93.15, 21.27, 1.62, 1.76, 7.65, suppf,
2016-07-10,17.89, 93.44, 14.54, 1.64, 1.81, 7.78, suppf,
2016-07-11,15.97, 94.85, 13.70, 1.59, 1.74, 7.53, suppf,
2016-07-12,19.47, 93.95, 18.74, 1.61, 1.78, 7.68, suppf,
2016-07-13,18.75, 93.35, 19.27, 1.65, 1.81, 7.87, suppf,
2016-07-14,17.26, 93.71, 3.77, 1.65, 1.8, 7.88, suppf,
2016-07-15,17.85, 95.69, 25.44, 1.76, 1.89, 8.42, suppf,
2016-07-16,21.41, 94.68, 25.39, 1.62, 1.75, 7.62, suppf,
2016-07-17,18.55, 93.77, 22.30, 1.61, 1.81, 7.7, suppf,
2016-07-18,19.59, 95.55, 5.43, 1.66, 1.9, 8.05, suppf,
2016-07-19,19.80, 92.35, 14.56, 1.69, 1.84, 8.17, suppf,
2016-07-20,19.92, 92.87, 35.62, 1.69, 1.82, 8.22, suppf,
2016-07-21,19.24, 95.65, 18.53, 1.6, 1.76, 7.64, suppf,
2016-07-22,19.66, 95.96, 23.29, 1.67, 1.78, 7.94, suppf,
2016-07-23,19.22, 96.04, 19.71, 1.62, 1.81, 7.69, suppf,
2016-07-24,20.65, 95.89, 3.69, 1.61, 1.76, 7.67, suppf,
2016-07-25,19.54, 93.40, 9.47, 1.6, 1.75, 7.62, suppf,
2016-07-26,19.27, 94.73, 28.37, 1.65, 1.83, 7.87, suppf,
2016-07-27,17.05, 90.76, 25.23, 1.66, 1.8, 7.73, suppf,
2016-07-28,17.59, 95.37, 24.71, 1.6, 1.74, 7.52, suppf,
2016-07-29,18.68, 95.63, 23.58, 1.62, 1.8, 7.77, suppf,
2016-07-30,20.76, 96.50, 24.35, 1.65, 1.85, 7.82, suppf,
2016-07-31,21.25, 93.87, 32.38, 1.67, 1.8, 7.94, suppf,
2016-08-01,20.81, 94.56, 36.83, 1.65, 1.8, 7.91, suppf,
2016-08-02,20.98, 96.13, 13.60, 1.59, 1.73, 7.5, suppf,
2016-08-03,19.68, 95.22, 18.52, 1.6, 1.75, 7.59, suppf,
2016-08-04,20.92, 99.17, 34.34, 1.72, 1.93, 8.11, suppf,
2016-08-05,19.02, 98.20, 19.79, 1.58, 1.74, 7.51, suppf,
2016-08-06,21.11, 95.70, 26.03, 1.6, 1.73, 7.53, suppf,
2016-08-07,19.26, 95.97, 18.53, 1.59, 1.72, 7.44, suppf,
2016-08-08,20.29, 94.54, 23.68, 1.72, 1.8, 8.21, suppf,
2016-08-09,20.33, 94.89, 17.39, 1.68, 1.79, 7.87, suppf,
2016-08-10,22.65, 99.13, 24.39, 1.6, 1.75, 7.62, suppf,
2016-08-11,18.58, 94.33, 18.93, 1.6, 1.74, 7.58, suppf,
2016-08-12,19.53, 95.90, 15.87, 1.63, 1.74, 7.49, suppf,
2016-08-13,21.46, 94.75, 34.07, 1.62, 1.76, 7.72, suppf,
2016-08-14,19.51, 100.03, 28.81, 1.63, 1.78, 7.72, suppf,
2016-08-15,18.81, 93.71, 27.13, 1.63, 1.81, 7.63, suppf,
2016-08-16,18.64, 95.08, 19.27, 1.65, 1.8, 7.87, suppf,
2016-08-17,21.47, 95.31, 24.51, 1.62, 1.74, 7.57, suppf,
2016-08-18,18.54, 97.17, 19.56, 1.64, 1.79, 7.65, suppf,
2016-08-19,20.14, 98.21, 16.83, 1.65, 1.85, 7.74, suppf,
2016-08-20,20.42, 97.33, 34.68, 1.6, 1.73, 7.52, suppf,
2016-08-21,21.00, 94.54, 26.97, 1.61, 1.74, 7.55, suppf,
2016-08-22,22.73, 96.18, 20.25, 1.58, 1.72, 7.4, suppf,
2016-08-23,18.76, 100.29, 19.92, 1.6, 1.74, 7.54, suppf,
2016-08-24,20.02, 96.75, 30.22, 1.59, 1.73, 7.47, suppf,
2016-08-25,22.26, 94.27, 33.02, 1.67, 1.8, 8.01, suppf,
2016-08-26,19.38, 97.33, 22.73, 1.69, 1.78, 8.17, suppf,
2016-08-27,21.77, 95.02, 16.32, 1.66, 1.88, 8.03, suppf,
2016-08-28,21.52, 96.23, 24.86, 1.59, 1.74, 7.51, suppf,
2016-08-29,20.59, 96.25, 27.65, 1.66, 1.85, 7.78, suppf,
2016-08-30,20.48, 97.46, 18.94, 1.59, 1.73, 7.48, suppf,
2016-08-31,19.80, 95.30, 29.18, 1.59, 1.73, 7.48, suppf,
2016-09-01,21.83, 97.54, 16.88, 1.59, 1.74, 7.5, suppf,
2016-09-02,21.28, 97.81, 10.61, 1.63, 1.78, 7.65, suppf,
2016-12-08,24.09, 103.04, 29.53, 2.36, 2.53, 11.13, suppf,
2016-12-09,22.73, 103.19, 25.62, 1.62, 1.79, 7.52, suppf,
2016-12-10,21.61, 103.91, 22.57, 1.83, 1.97, 8.72, suppf,
2016-12-11,22.17, 104.12, 20.68, 1.61, 1.73, 7.44, suppf,
2016-12-12,23.49, 101.02, 27.19, 1.62, 1.74, 7.58, suppf,
2016-12-13,23.22, 102.57, 32.29, 1.63, 1.75, 7.62, suppf,
2016-12-14,23.48, 102.53, 34.38, 1.62, 1.74, 7.55, suppf,
2016-12-15,23.30, 100.95, 33.55, 1.59, 1.72, 7.4, suppf,
2016-12-16,24.12, 102.60, 34.06, 1.6, 1.71, 7.42, suppf,
2016-12-17,21.70, 102.18, 24.23, 1.62, 1.77, 7.46, suppf,
2016-12-18,24.17, 102.90, 20.52, 1.66, 1.89, 7.76, suppf,
2016-12-19,22.78, 99.58, 18.38, 1.65, 1.76, 7.64, suppf,
2016-12-20,24.90, 101.16, 25.86, 1.63, 1.76, 7.68, suppf,
2016-12-21,23.93, 102.55, 31.70, 1.6, 1.72, 7.46, suppf,
2016-12-22,22.15, 103.17, 30.71, 1.58, 1.7, 7.37, suppf,
2016-12-23,22.48, 102.90, 35.95, 1.59, 1.73, 7.37, suppf,
2016-12-24,23.88, 104.34, 22.90, 1.57, 1.69, 7.29, suppf,
2016-12-25,24.65, 101.47, 31.43, 1.58, 1.69, 7.34, suppf,
2016-12-26,25.30, 100.92, 20.38, 1.6, 1.72, 7.48, suppf,
2016-12-27,22.60, 102.22, 25.09, 1.62, 1.77, 7.66, suppf,
2016-12-28,23.14, 103.57, 29.10, 1.59, 1.72, 7.41, suppf,
2016-12-29,22.39, 103.38, 24.84, 1.58, 1.7, 7.36, suppf,
2016-12-30,24.57, 104.92, 28.06, 1.57, 1.7, 7.35, suppf,
2016-12-31,24.47, 102.13, 37.40, 1.59, 1.75, 7.57, suppf,
2017-01-01,22.05, 102.40, 30.70, 1.59, 1.7, 7.45, suppf,
2017-01-02,22.04, 102.35, 29.63, 1.58, 1.69, 7.39, suppf,
2017-01-03,22.00, 104.92, 31.54, 1.58, 1.73, 7.4, suppf,
2017-01-04,23.01, 102.95, 31.80, 1.59, 1.74, 7.45, suppf,
2017-01-05,24.08, 103.38, 28.09, 1.68, 1.91, 7.95, suppf,
2017-01-06,22.75, 104.36, 44.17, 1.63, 1.83, 7.8, suppf,
2017-01-07,21.88, 103.90, 21.22, 1.58, 1.69, 7.32, suppf,
2017-01-08,23.10, 102.72, 21.56, 1.57, 1.69, 7.29, final,
2017-01-09,23.70, 102.42, 16.96, 1.57, 1.7, 7.3, final,
2017-01-10,24.38, 103.37, 24.08, 1.59, 1.75, 7.48, final,
2017-01-11,24.52, 104.01, 21.55, 1.63, 1.71, 7.59, final,
2017-01-12,24.50, 102.66, 25.67, 1.58, 1.7, 7.31, final,
2017-01-13,24.26, 103.43, 25.11, 1.58, 1.69, 7.3, final,
2017-01-14,24.74, 103.30, 38.37, 1.61, 1.7, 7.42, final,
2017-01-15,22.55, 103.82, 22.46, 1.64, 1.81, 7.63, suppf,
2017-01-16,24.66, 106.32, 19.68, 1.62, 1.74, 7.6, suppf,
2017-01-17,23.31, 104.33, 29.51, 1.63, 1.78, 7.59, suppf,
2017-01-18,23.32, 104.41, 26.05, 1.59, 1.71, 7.37, suppf,
2017-01-19,23.51, 104.12, 31.86, 1.73, 1.93, 8.07, suppf,
2017-01-20,25.67, 104.50, 27.30, 1.58, 1.7, 7.32, suppf,
2017-01-21,26.41, 103.35, 36.17, 1.69, 1.86, 7.93, suppf,
2017-01-22,24.27, 103.59, 27.47, 1.58, 1.7, 7.37, suppf,
2017-01-23,21.32, 99.95, 31.83, 1.62, 1.75, 7.56, suppf,
2017-01-24,22.64, 103.69, 27.16, 1.62, 1.74, 7.63, suppf,
2017-01-25,24.34, 104.21, 23.66, 1.59, 1.7, 7.36, suppf,
2017-01-26,24.64, 107.36, 29.45, 1.58, 1.69, 7.32, suppf,
2017-01-27,23.63, 105.54, 26.81, 1.61, 1.72, 7.46, suppf,
2017-01-28,23.82, 104.99, 27.68, 1.62, 1.72, 7.48, suppf,
2017-01-29,23.21, 104.72, 25.96, 1.6, 1.74, 7.46, suppf,
2017-01-30,25.74, 103.10, 25.76, 1.58, 1.7, 7.36, suppf,
2017-01-31,24.26, 104.04, 33.47, 1.64, 1.75, 7.62, suppf,
2017-02-01,23.43, 104.96, 28.95, 1.59, 1.7, 7.36, suppf,
2017-02-02,24.00, 104.02, 32.87, 1.59, 1.73, 7.46, suppf,
2017-02-03,24.10, 105.83, 27.66, 1.6, 1.7, 7.44, suppf,
2017-02-04,24.54, 105.10, 27.44, 1.58, 1.7, 7.38, suppf,
2017-02-05,23.76, 105.44, 34.47, 1.57, 1.69, 7.35, suppf,
2017-02-06,24.04, 106.17, 19.00, 1.57, 1.69, 7.32, suppf,
2017-02-07,22.60, 103.77, 30.73, 1.66, 1.83, 7.77, suppf,
2017-02-08,21.91, 103.75, 24.99, 1.58, 1.71, 7.44, suppf,
2017-02-09,23.53, 104.21, 23.90, 1.58, 1.72, 7.45, suppf,
2017-02-10,22.31, 105.48, 19.48, 1.58, 1.69, 7.39, suppf,
2017-02-11,24.13, 105.09, 26.21, 1.58, 1.69, 7.33, suppf,
2017-02-12,23.41, 102.30, 22.70, 1.59, 1.7, 7.4, suppf,
2017-02-13,21.61, 105.33, 24.89, 1.58, 1.69, 7.39, suppf,
2017-02-14,22.28, 106.11, 39.01, 1.6, 1.7, 7.45, suppf,
2017-02-15,22.91, 103.52, 19.75, 1.66, 1.84, 7.76, suppf,
2017-02-16,24.23, 107.51, 17.09, 1.61, 1.72, 7.48, suppf,
2017-02-17,23.75, 105.86, 12.85, 1.58, 1.69, 7.34, suppf,
2017-02-18,23.36, 106.87, 23.44, 1.69, 1.97, 7.97, suppf,
2017-02-19,21.60, 104.08, 21.03, 1.65, 1.86, 7.91, suppf,
2017-02-20,23.10, 103.87, 22.15, 1.58, 1.69, 7.36, suppf,
2017-02-21,24.17, 104.20, 22.73, 1.56, 1.68, 7.28, suppf,
2017-02-22,23.23, 105.66, 20.51, 1.57, 1.68, 7.3, suppf,
2017-02-23,24.56, 104.06, 35.23, 1.59, 1.71, 7.46, suppf,
2017-02-24,23.37, 104.54, 29.42, 1.62, 1.7, 7.56, suppf,
2017-02-25,24.77, 106.68, 19.71, 1.62, 1.79, 7.64, suppf,
2017-02-26,22.73, 105.32, 27.37, 1.6, 1.76, 7.56, suppf,
2017-02-27,21.77, 104.02, 28.59, 1.6, 1.76, 7.51, suppf,
2017-02-28,23.06, 105.56, 16.23, 1.59, 1.7, 7.4, suppf,
2017-03-01,22.78, 103.44, 24.44, 1.61, 1.72, 7.53, suppf,
2017-03-02,19.47, 106.82, 31.73, 1.63, 1.75, 7.53, suppf,
2017-03-03,20.55, 102.64, 17.34, 1.6, 1.71, 7.47, suppf,
2017-03-04,21.41, 105.61, 20.42, 1.58, 1.69, 7.43, suppf,
2017-03-05,22.15, 104.79, 18.58, 1.59, 1.72, 7.47, suppf,
2017-03-06,23.74, 105.29, 18.50, 1.63, 1.75, 7.69, suppf,
2017-03-07,23.57, 104.79, 24.73, 1.58, 1.73, 7.53, suppf,
2017-03-08,22.42, 106.48, 27.70, 1.6, 1.72, 7.51, suppf,
2017-03-09,21.91, 103.98, 29.89, 1.57, 1.69, 7.33, suppf,
2017-03-10,22.23, 105.91, 20.45, 1.62, 1.76, 7.63, suppf,
2017-03-11,20.68, 107.25, 24.97, 1.61, 1.75, 7.49, suppf,
2017-03-12,21.42, 105.82, 24.27, 1.58, 1.7, 7.41, suppf,
2017-03-13,19.76, 107.44, 20.94, 1.65, 1.84, 7.81, suppf,
2017-03-14,20.37, 105.33, 29.26, 1.59, 1.7, 7.42, suppf,
2017-03-15,20.42, 105.74, 20.52, 1.58, 1.69, 7.38, suppf,
2017-03-16,21.39, 105.97, 26.23, 1.59, 1.7, 7.4, suppf,
2017-03-17,20.99, 106.80, 23.96, 1.59, 1.71, 7.47, suppf,
2017-03-18,19.75, 106.15, 18.71, 1.58, 1.7, 7.46, suppf,
2017-03-19,19.68, 107.25, 22.56, 1.58, 1.7, 7.4, suppf,
2017-03-20,22.70, 109.09, 22.31, 1.59, 1.7, 7.42, suppf,
2017-03-21,20.96, 109.05, 19.79, 1.61, 1.75, 7.48, suppf,
2017-03-22,20.08, 107.99, 27.23, 1.59, 1.71, 7.41, suppf,
2017-03-23,21.62, 106.65, 21.39, 1.67, 1.77, 7.72, suppf,
2017-03-24,21.72, 105.31, 22.49, 1.81, 2.06, 8.74, suppf,
2017-03-25,19.80, 108.02, 20.33, 1.6, 1.74, 7.57, suppf,
2017-03-26,23.27, 108.16, 24.54, 1.72, 1.93, 8.14, suppf,
2017-03-27,22.03, 106.83, 24.68, 1.67, 1.82, 7.99, suppf,
2017-03-28,20.97, 106.59, 27.43, 1.6, 1.75, 7.6, suppf,
2017-03-29,21.58, 109.86, 24.46, 1.6, 1.72, 7.55, suppf,
2017-03-30,19.70, 106.21, 22.07, 1.77, 1.89, 8.44, suppf,
2017-03-31,20.24, 109.02, 25.58, 1.74, 1.93, 8.33, suppf,
2017-04-01,19.70, 110.76, 14.22, 1.59, 1.71, 7.49, suppf,
2017-04-02,20.33, 108.42, 19.89, 1.58, 1.71, 7.47, suppf,
2017-04-03,19.79, 111.09, 19.85, 1.64, 1.77, 7.78, suppf,
2017-04-04,18.07, 108.68, 15.32, 1.6, 1.72, 7.63, suppf,
2017-04-05,20.11, 108.01, 20.60, 1.6, 1.72, 7.58, suppf,
2017-04-06,17.76, 109.70, 18.98, 1.69, 1.86, 8.25, suppf,
2017-04-07,20.97, 109.07, 16.84, 1.61, 1.73, 7.64, suppf,
2017-04-08,20.68, 110.70, 21.76, 1.63, 1.72, 7.66, suppf,
2017-04-09,18.94, 108.79, 20.21, 1.66, 1.82, 7.92, suppf,
2017-04-10,21.19, 108.21, 13.05, 1.63, 1.76, 7.84, suppf,
2017-04-11,19.07, 110.79, 8.52, 1.67, 1.8, 8.09, suppf,
2017-04-12,20.92, 108.25, 16.76, 1.62, 1.83, 7.78, suppf,
2017-04-13,21.87, 110.56, 18.04, 1.64, 1.82, 7.87, suppf,
2017-04-14,23.60, 109.78, 17.15, 1.63, 1.76, 7.65, suppf,
2017-04-15,21.82, 106.09, 8.81, 1.62, 1.79, 7.68, suppf,
2017-04-16,20.42, 109.41, 22.44, 1.57, 1.69, 7.41, suppf,
2017-04-17,21.18, 108.12, 10.64, 1.61, 1.74, 7.6, suppf,
2017-04-18,20.04, 109.59, 15.98, 1.6, 1.71, 7.5, suppf,
2017-04-19,20.71, 107.39, 17.66, 1.6, 1.76, 7.64, suppf,
2017-04-20,20.73, 107.97, 13.47, 1.61, 1.76, 7.59, suppf,
2017-04-21,21.21, 109.58, 18.80, 1.57, 1.69, 7.34, suppf,
2017-04-22,19.45, 109.02, 15.40, 1.57, 1.72, 7.47, suppf,
2017-04-23,19.88, 109.35, 0.83, 1.73, 1.91, 8.35, suppf,
2017-04-24,18.06, 104.90, 29.82, 1.79, 1.91, 8.46, suppf,
2017-04-25,23.86, 104.42, 25.03, 1.63, 1.77, 7.69, suppf,
2017-04-26,22.50, 107.12, 13.05, 1.58, 1.69, 7.41, suppf,
2017-04-27,20.62, 109.71, -0.08, 1.56, 1.69, 7.33, suppf,
2017-04-28,21.76, 109.74, 21.59, 1.67, 1.74, 7.88, suppf,
2017-04-29,18.94, 108.81, 5.12, 1.76, 1.93, 8.2, suppf,
2017-04-30,20.12, 107.05, 17.88, 1.64, 1.72, 7.75, suppf,
2017-05-01,23.71, 110.33, 10.86, 1.81, 1.91, 8.4, suppf,
2017-05-02,25.00, 109.57, 21.16, 1.63, 1.74, 7.54, suppf,
2017-05-03,21.40, 111.72, 8.00, 1.69, 1.75, 7.85, suppf,
